"","DATA_INDEX","CHROMOSOME","DATA_START","DATA_END","Peaks","FEATURE_TRACK","FEATURE_STRAND","FEATURE_START","FEATURE_END","SHORTEST_DISTANCE_FROM_FEATURE_TO_DATA_POINT","CENTER_TO_CENTER_DISTANCE_FROM_FEATURE_TO_DATA_POINT","ncbi_gene_id","Name","Region","color","OTHER","description","accession","synonyms"
"21841",76128,"chr12",55861571,55862534,3.3124,"transcription_start_site","-",55863922,55863922,1388,1864,390327,"OR6C70","chr12:55863922-55863922",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:55863922-55863922&pix=800&Submit=submit","olfactory receptor, family 6, subfamily C, member 70","NM_001005499","-"
"24921",77288,"chr15",80187624,80187983,2.3312,"transcription_start_site","-",80189370,80189370,1387,1560,10588,"MTHFS","chr15:80189370-80189370",9900,"HsT19268,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr15:80189370-80189370&pix=800&Submit=submit","5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)","NM_006441","FLJ30410"
"5667",69978,"chr3",122297829,122298265,3.0596,"transcription_start_site","+",122296448,122296448,1381,1600,165631,"PARP15","chr3:122296448-122296448",9900,"MGC126752,FLJ40597,FLJ40196,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr3:122296448-122296448&pix=800&Submit=submit,MGC126750","poly (ADP-ribose) polymerase family, member 15","NM_001113523","BAL3"
"26249",77814,"chr18",12882628,12882798,2.4559,"transcription_start_site","-",12884177,12884177,1379,1464,5771,"PTPN2","chr18:12884177-12884177",9900,"TCPTP,TCELLPTP,TC-PTP,PTPT,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr18:12884177-12884177&pix=800&Submit=submit","protein tyrosine phosphatase, non-receptor type 2","BC008244","PTN2"
"26591",77949,"chr18",51879394,51879565,2.3015,"transcription_start_site","-",51880943,51880943,1378,1464,147323,"STARD6","chr18:51880943-51880943",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr18:51880943-51880943&pix=800&Submit=submit","StAR-related lipid transfer (START) domain containing 6","NM_139171","-"
"8999",71271,"chr4",183960192,183960748,2.8968,"transcription_start_site","+",183958817,183958817,1375,1664,403315,"FAM92A3","chr4:183958817-183958817",9900,"MGC71735,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:183958817-183958817&pix=800&Submit=submit","family with sequence similarity 92, member A3","NR_003612","MGC102964"
"12532",72544,"chr6",118970335,118971069,2.1806,"transcription_start_site","-",118972439,118972439,1370,1736,387119,"C6orf204","chr6:118972439-118972439",9900,"bA57K17.2,NY-BR-15,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:118972439-118972439&pix=800&Submit=submit","chromosome 6 open reading frame 204","BC153054","MGC131785"
"17696",74516,"chr10",32342898,32343756,2.4996,"transcription_start_site","-",32345124,32345124,1368,1796,3799,"KIF5B","chr10:32345124-32345124",9900,"KNS,UKHC,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:32345124-32345124&pix=800&Submit=submit,KNS1","kinesin family member 5B","BC126279","KINH"
"25296",77420,"chr16",57218176,57218617,2.7658,"transcription_start_site","-",57219976,57219976,1359,1580,80011,"FAM192A","chr16:57219976-57219976",9900,"CDA018,MGC74898,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr16:57219976-57219976&pix=800&Submit=submit,FLJ21799,CDA10,NIP30","family with sequence similarity 192, member A","NM_024946","C16orf94"
"21152",75850,"chr12",11148295,11149118,2.4461,"transcription_start_site","-",11150474,11150474,1356,1768,259295,"TAS2R20","chr12:11150474-11150474",9900,"MGC119121,T2R56,TAS2R49,T2R49,MGC119119,MGC134637,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:11150474-11150474&pix=800&Submit=submit,T2R20,MGC119120","taste receptor, type 2, member 20","NM_176889","MGC119118"
"21153",75850,"chr12",11148295,11149118,2.4461,"transcription_start_site","-",11150474,11150474,1356,1768,259295,"TAS2R49","chr12:11150474-11150474",9900,"MGC119121,T2R56,TAS2R49,T2R49,MGC119119,MGC134637,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:11150474-11150474&pix=800&Submit=submit,T2R20,MGC119120","taste receptor, type 2, member 20","BC100915","MGC119118"
"21186",75856,"chr12",11182019,11182652,2.2856,"transcription_start_site","-",11184006,11184006,1354,1670,259290,"TAS2R31","chr12:11184006-11184006",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:11184006-11184006&pix=800&Submit=submit,T2R53,T2R44,TAS2R44","taste receptor, type 2, member 31","NM_176885","T2R31"
"15177",73550,"chr8",49645978,49646438,2.9899,"transcription_start_site","-",49647791,49647791,1353,1584,79645,"EFCAB1","chr8:49647791-49647791",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:49647791-49647791&pix=800&Submit=submit","EF-hand calcium binding domain 1","BC025676","FLJ11767"
"22755",76467,"chr13",37576029,37576492,3.0106,"transcription_start_site","+",37574677,37574677,1352,1584,11340,"EXOSC8","chr13:37574677-37574677",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr13:37574677-37574677&pix=800&Submit=submit,bA421P11.3,Rrp43p,OIP2,RRP43,RP11-421P11.3,EAP2,p9","exosome component 8","NM_181503","CIP3"
"9844",71573,"chr5",89703064,89704188,3.3759,"transcription_start_site","-",89705539,89705539,1351,1904,1070,"CETN3","chr5:89705539-89705539",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr5:89705539-89705539&pix=800&Submit=submit,MGC138245,MGC12502","centrin, EF-hand protein, 3 (CDC31 homolog, yeast)","BC093793","CEN3"
"15704",73760,"chr8",90995350,90995500,2.2461,"transcription_start_site","-",90996851,90996851,1351,1424,4683,"NBN","chr8:90996851-90996851",9900,"FLJ10155,MGC87362,NBS1,NBS,ATV,AT-V2,P95,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:90996851-90996851&pix=800&Submit=submit","nibrin","BC146797","AT-V1"
"21418",75952,"chr12",22200508,22200736,2.2933,"transcription_start_site","+",22199158,22199158,1350,1464,55907,"CMAS","chr12:22199158-22199158",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:22199158-22199158&pix=800&Submit=submit","cytidine monophosphate N-acetylneuraminic acid synthetase","NM_018686","-"
"15935",73845,"chr8",104514324,104515979,3.9689,"transcription_start_site","+",104512975,104512975,1349,2176,9699,"RIMS2","chr8:104512975-104512975",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:104512975-104512975&pix=800&Submit=submit,RAB3IP3,RIM2,OBOE,KIAA0751","regulating synaptic membrane exocytosis 2","NM_001100117","DKFZp781A0653"
"17999",74617,"chr10",69423874,69424039,2.2239,"transcription_start_site","-",69425386,69425386,1347,1432,29119,"CTNNA3","chr10:69425386-69425386",9900,"MGC75041,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:69425386-69425386&pix=800&Submit=submit,VR22","catenin (cadherin-associated protein), alpha 3","BC065819","MGC26194"
"24464",77112,"chr15",36873157,36873398,2.2545,"transcription_start_site","+",36871811,36871811,1346,1468,84529,"C15orf41","chr15:36871811-36871811",9900,"HH114,MGC11326,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr15:36871811-36871811&pix=800&Submit=submit","chromosome 15 open reading frame 41","NM_001130010","FLJ22851"
"2013",68586,"chr1",197742421,197742977,2.7511,"transcription_start_site","-",197744322,197744322,1345,1632,163486,"DENND1B","chr1:197744322-197744322",9900,"FLJ33888,FAM31B,DKFZp547O0715,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:197744322-197744322&pix=800&Submit=submit,MGC27044,MGC103810,FLJ20054,FLJ21179","DENN/MADD domain containing 1B","BC022561","C1orf218"
"16566",74073,"chr9",21556804,21558352,4.0085,"transcription_start_site","-",21559697,21559697,1345,2118,554202,"LOC554202","chr9:21559697-21559697",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr9:21559697-21559697&pix=800&Submit=submit","hypothetical LOC554202","NR_027054","-"
"2523",68766,"chr2",11354294,11354429,2.665,"transcription_start_site","-",11355773,11355773,1344,1411,9475,"ROCK2","chr2:11355773-11355773",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr2:11355773-11355773&pix=800&Submit=submit","Rho-associated, coiled-coil containing protein kinase 2","BC111801","KIAA0619"
"27984",78521,"chr21",34097106,34097884,2.7287,"transcription_start_site","-",34099227,34099227,1343,1732,8867,"SYNJ1","chr21:34099227-34099227",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr21:34099227-34099227&pix=800&Submit=submit","synaptojanin 1","BC136603","INPP5G"
"2918",68905,"chr2",63662087,63663744,4.2492,"transcription_start_site","-",63665086,63665086,1342,2172,51057,"C2orf86","chr2:63665086-63665086",9900,"fritz,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr2:63665086-63665086&pix=800&Submit=submit,hFrtz","chromosome 2 open reading frame 86","NM_001042692","DKFZp686C12204"
"12297",72453,"chr6",100013512,100015170,3.0744,"transcription_start_site","-",100016512,100016512,1342,2176,892,"CCNC","chr6:100016512-100016512",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:100016512-100016512&pix=800&Submit=submit","cyclin C","BC056153","CycC"
"18652",74892,"chr11",5460964,5461402,3.102,"transcription_start_site","-",5462744,5462744,1342,1561,390063,"OR51I1","chr11:5462744-5462744",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:5462744-5462744&pix=800&Submit=submit","olfactory receptor, family 51, subfamily I, member 1","NM_001005288","-"
"14059",73128,"chr7",93114540,93114980,3.2259,"transcription_start_site","-",93116320,93116320,1340,1560,799,"CALCR","chr7:93116320-93116320",9900,"CTR1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:93116320-93116320&pix=800&Submit=submit,CTR","calcitonin receptor","BC075028","CRT"
"21188",75858,"chr12",11212409,11213554,2.2445,"transcription_start_site","-",11214893,11214893,1339,1911,259292,"TAS2R46","chr12:11214893-11214893",9900,"T2R54,T2R46,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:11214893-11214893&pix=800&Submit=submit","taste receptor, type 2, member 46","NM_176887","MGC134865"
"15718",37792,"chr8",91656547,91656795,2.6318,"transcription_start_site","-",91658133,91658133,1338,1464,169200,"TMEM64","chr8:91658133-91658133",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:91658133-91658133&pix=800&Submit=submit","transmembrane protein 64","NM_001146273","DKFZp762C1112"
"20242",75533,"chr11",102666990,102667530,2.4087,"transcription_start_site","-",102668865,102668865,1335,1600,4312,"MMP1","chr11:102668865-102668865",9900,"CLGN,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:102668865-102668865&pix=800&Submit=submit","matrix metallopeptidase 1 (interstitial collagenase)","BC013875","CLG"
"30302",79351,"chrY",26086094,26086435,2.8949,"transcription_start_site","-",26087769,26087769,1334,1504,474148,"TTTY3B","chrY:26087769-26087769",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:26087769-26087769&pix=800&Submit=submit","testis-specific transcript, Y-linked 3B (non-protein coding)","NR_002176","NCRNA00122"
"30303",79351,"chrY",26086094,26086435,2.8949,"transcription_start_site","-",26087769,26087769,1334,1504,114760,"TTTY3","chrY:26087769-26087769",9900,"TTY3,TTTY3A,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:26087769-26087769&pix=800&Submit=submit","testis-specific transcript, Y-linked 3 (non-protein coding)","NR_001524","NCRNA00121"
"2283",19059,"chr1",229642594,229642740,2.7066,"transcription_start_site","-",229644072,229644072,1332,1408,55746,"NUP133","chr1:229644072-229644072",9900,"hNUP133,MGC21133,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:229644072-229644072&pix=800&Submit=submit","nucleoporin 133kDa","BC020107","FLJ10814"
"24528",77133,"chr15",42747104,42748073,2.3582,"transcription_start_site","-",42749405,42749405,1332,1816,64397,"ZFP106","chr15:42749405-42749405",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr15:42749405-42749405&pix=800&Submit=submit,FLJ34610,ZNF474,SH3BP3,FLJ45841","zinc finger protein 106 homolog (mouse)","BC172483","DKFZp451A239"
"25345",77441,"chr16",71521453,71521910,2.8164,"transcription_start_site","-",71523241,71523241,1331,1560,7567,"ZNF19","chr16:71523241-71523241",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr16:71523241-71523241&pix=800&Submit=submit,MGC51021","zinc finger protein 19","BC047091","KOX12"
"15586",73718,"chr8",82752954,82753100,2.4475,"transcription_start_site","-",82754429,82754429,1329,1408,64089,"SNX16","chr8:82754429-82754429",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:82754429-82754429&pix=800&Submit=submit","sorting nexin 16","BC033630","DKFZp666H147"
"24992",77317,"chr15",94776283,94776941,2.2199,"transcription_start_site","+",94774954,94774954,1329,1656,55784,"MCTP2","chr15:94774954-94774954",9900,"MGC111402,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr15:94774954-94774954&pix=800&Submit=submit,FLJ33303","multiple C2 domains, transmembrane 2","BC041387","FLJ11175"
"13746",72999,"chr7",44528750,44528919,2.1489,"transcription_start_site","-",44530246,44530246,1327,1412,23386,"NUDCD3","chr7:44530246-44530246",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:44530246-44530246&pix=800&Submit=submit,NudCL","NudC domain containing 3","BC003691","KIAA1068"
"12153",72400,"chr6",88408835,88409607,2.27,"transcription_start_site","-",88410933,88410933,1326,1720,55389,"NCRNA00120","chr6:88410933-88410933",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:88410933-88410933&pix=800&Submit=submit","non-protein coding RNA 120","NR_002767","PRO2266"
"22882",76502,"chr13",42018385,42019825,2.3492,"transcription_start_site","+",42017059,42017059,1326,2044,26636,"OR7E37P","chr13:42017059-42017059",9900,"hg533,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr13:42017059-42017059&pix=800&Submit=submit,OST193","olfactory receptor, family 7, subfamily E, member 37 pseudogene","NR_002163","OR7E48P"
"286",67926,"chr1",42847792,42848124,2.2594,"transcription_start_site","+",42846467,42846467,1325,1492,284716,"RIMKLA","chr1:42846467-42846467",9900,"MGC47816,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:42846467-42846467&pix=800&Submit=submit","ribosomal modification protein rimK-like family member A","NM_173642","FAM80A"
"4333",69474,"chr2",234581866,234582527,3.9598,"transcription_start_site","+",234580541,234580541,1325,1664,54600,"UGT1A9","chr2:234580541-234580541",9900,"UDPGT,UGT1AI,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr2:234580541-234580541&pix=800&Submit=submit,LUGP4","UDP glucuronosyltransferase 1 family, polypeptide A9","BC058844","HLUGP4"
"28940",78865,"chrX",48368695,48369135,2.3518,"transcription_start_site","+",48367370,48367370,1325,1548,64840,"PORCN","chrX:48367370-48367370",9900,"MGC29687,PPN,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:48367370-48367370&pix=800&Submit=submit,por,MG61,FODH,PORC","porcupine homolog (Drosophila)","NM_203476","DHOF"
"18573",74858,"chr11",5078674,5079536,2.4226,"transcription_start_site","-",5080857,5080857,1321,1752,119678,"OR52E2","chr11:5080857-5080857",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:5080857-5080857&pix=800&Submit=submit","olfactory receptor, family 52, subfamily E, member 2","NM_001005164","-"
"14868",73442,"chr8",21778499,21778655,2.0606,"transcription_start_site","+",21777179,21777179,1320,1398,23039,"XPO7","chr8:21777179-21777179",9900,"RANBP16,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:21777179-21777179&pix=800&Submit=submit","exportin 7","NM_015024","KIAA0745"
"1780",68491,"chr1",170042057,170042517,2.9483,"transcription_start_site","-",170043836,170043836,1319,1552,22920,"KIFAP3","chr1:170043836-170043836",9900,"dJ190I16.1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:170043836-170043836&pix=800&Submit=submit,Smg-GDS,KAP3,SMAP","kinesin-associated protein 3","BC028679","FLJ22818"
"21803",76106,"chr12",55687041,55687697,3.0179,"transcription_start_site","-",55689016,55689016,1319,1648,283365,"OR6C6","chr12:55689016-55689016",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:55689016-55689016&pix=800&Submit=submit","olfactory receptor, family 6, subfamily C, member 6","NM_001005493","-"
"8042",70904,"chr4",103995766,103996145,2.8793,"transcription_start_site","-",103997460,103997460,1315,1504,133308,"NHEDC2","chr4:103997460-103997460",9900,"NHA2,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:103997460-103997460&pix=800&Submit=submit,NHE10","Na+/H+ exchanger domain containing 2","BC047447","FLJ23984"
"1758",68482,"chr1",168251588,168252057,2.9347,"transcription_start_site","+",168250277,168250277,1311,1552,9095,"TBX19","chr1:168250277-168250277",9900,"dJ747L4.1,TPIT,TBS19,FLJ34543,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:168250277-168250277&pix=800&Submit=submit","T-box 19","NM_005149","FLJ26302"
"28678",78753,"chrX",18371341,18371494,2.4649,"transcription_start_site","-",18372801,18372801,1307,1384,10389,"SCML2","chrX:18372801-18372801",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:18372801-18372801&pix=800&Submit=submit","sex comb on midleg-like 2 (Drosophila)","BC064617","-"
"22889",76507,"chr13",42847590,42847761,2.1809,"transcription_start_site","+",42846288,42846288,1302,1388,11215,"AKAP11","chr13:42846288-42846288",9900,"DKFZp781I12161,FLJ11304,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr13:42846288-42846288&pix=800&Submit=submit,PRKA11,KIAA0629","A kinase (PRKA) anchor protein 11","NM_016248","AKAP220"
