"","DATA_INDEX","CHROMOSOME","DATA_START","DATA_END","Peaks","FEATURE_TRACK","FEATURE_STRAND","FEATURE_START","FEATURE_END","SHORTEST_DISTANCE_FROM_FEATURE_TO_DATA_POINT","CENTER_TO_CENTER_DISTANCE_FROM_FEATURE_TO_DATA_POINT","ACC","ncbi_gene_id","Name","Region","color","OTHER","description","ID","accession","synonyms","X"
"14462","21332","chrX","149609395",149609758,2.5848,"transcription_start_site","+",149613719,149613719,-3961,-4144,"",10046,"MAMLD1","chrX:149613719-149613719","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:149613719-149613719&pix=800&Submit=submit,CXorf6,HYSP2,F18","mastermind-like domain containing 1","","NM_005491","CG1",""
"1305","11172","chr1","120315477",120315836,2.607,"transcription_start_site","-",120311508,120311508,-3969,-4160,"",3158,"HMGCS2","chr1:120311508-120311508","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:120311508-120311508&pix=800&Submit=submit","3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 (mitochondrial)","","BC044217","-",""
"14568","21375","chrY","16630351",16630502,2.0352,"transcription_start_site","+",16634487,16634487,-3985,-4061,"",22829,"NLGN4Y","chrY:16634487-16634487","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:16634487-16634487&pix=800&Submit=submit","neuroligin 4, Y-linked","","NR_028318","KIAA0951",""
"14013","21163","chrX","107064218",107065068,2.2202,"transcription_start_site","+",107069083,107069083,-4015,-4440,"",11043,"MID2","chrX:107069083-107069083","009900","FLJ41813,FXY2,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:107069083-107069083&pix=800&Submit=submit,RNF60,TRIM1","midline 2","","NM_012216","FLJ37715",""
"13699","7888","chrX","84254604",84254887,3.0407,"transcription_start_site","+",84258904,84258904,-4017,-4152,"",139322,"APOOL","chrX:84258904-84258904","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:84258904-84258904&pix=800&Submit=submit,UNQ8193,MGC129748,FAM121A","apolipoprotein O-like","","NM_198450","CXorf33",""
"13648","21031","chrX","78195311",78196787,3.0518,"transcription_start_site","+",78200828,78200828,-4041,-4784,"",27334,"P2RY10","chrX:78200828-78200828","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:78200828-78200828&pix=800&Submit=submit","purinergic receptor P2Y, G-protein coupled, 10","","NM_014499","P2Y10",""
"13020","20787","chrX","11306927",11307464,2.4699,"transcription_start_site","+",11311532,11311532,-4068,-4336,"",265,"AMELX","chrX:11311532-11311532","009900","ALGN,AMG,AMGX,AMGL,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:11311532-11311532&pix=800&Submit=submit","amelogenin (amelogenesis imperfecta 1, X-linked)","","NM_001142","AIH1",""
"1265","11156","chr1","116387451",116388000,3.7663,"transcription_start_site","-",116383333,116383333,-4118,-4392,"",4808,"NHLH2","chr1:116383333-116383333","009900","NSCL2,KIAA0490,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:116383333-116383333&pix=800&Submit=submit,bHLHa34","nescient helix loop helix 2","","NM_001111061","HEN2",""
"1582","11289","chr1","169767996",169768644,3.0113,"transcription_start_site","-",169763830,169763830,-4166,-4496,"",92342,"C1orf156","chr1:169763830-169763830","009900","RP1-117P20.4,MGC9084,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:169763830-169763830&pix=800&Submit=submit","chromosome 1 open reading frame 156","","BC008679","AsTP2",""
"583","10898","chr1","74658473",74659748,3.1012,"transcription_start_site","+",74663925,74663925,-4177,-4824,"",8790,"FPGT","chr1:74663925-74663925","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:74663925-74663925&pix=800&Submit=submit","fucose-1-phosphate guanylyltransferase","","NM_003838","GFPP",""
"584","10898","chr1","74658473",74659748,3.1012,"transcription_start_site","+",74663927,74663927,-4179,-4824,"",51086,"TNNI3K","chr1:74663927-74663927","009900","MGC33828,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:74663927-74663927&pix=800&Submit=submit,MGC142099","TNNI3 interacting kinase","","BC032865","CARK",""
"1361","11198","chr1","152567213",152568947,3.7184,"transcription_start_site","+",152573137,152573137,-4190,-5056,"",353144,"LCE3C","chr1:152573137-152573137","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:152573137-152573137&pix=800&Submit=submit,SPRL3A","late cornified envelope 3C","","NM_178434","LEP15",""
"13781","21078","chrX","92924505",92925008,2.5511,"transcription_start_site","+",92929204,92929204,-4196,-4448,"",286499,"FAM133A","chrX:92929204-92929204","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:92929204-92929204&pix=800&Submit=submit","family with sequence similarity 133, member A","","NM_173698","FLJ37659",""
"762","10969","chr1","89145394",89145721,2.561,"transcription_start_site","+",89149921,89149921,-4200,-4368,"",5586,"PKN2","chr1:89149921-89149921","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:89149921-89149921&pix=800&Submit=submit,Pak-2,PRKCL2,PAK2,PRO2042,PRK2,MGC71074","protein kinase N2","","NM_006256","MGC150606",""
"1618","11304","chr1","173966364",173966796,2.6765,"transcription_start_site","-",173962164,173962164,-4200,-4432,"",149041,"RC3H1","chr1:173962164-173962164","009900","ROQUIN,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:173962164-173962164&pix=800&Submit=submit,RNF198","ring finger and CCCH-type zinc finger domains 1","","BC136784","KIAA2025",""
"801","10989","chr1","90019492",90020053,2.0845,"transcription_start_site","+",90024271,90024271,-4218,-4496,"",23507,"LRRC8B","chr1:90024271-90024271","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:90024271-90024271&pix=800&Submit=submit,TA-LRRP,MGC42220,TALRRP","leucine rich repeat containing 8 family, member B","","NM_015350","KIAA0231",""
"331","10798","chr1","51428783",51430143,4.0354,"transcription_start_site","+",51434366,51434366,-4223,-4904,"",1031,"CDKN2C","chr1:51434366-51434366","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:51434366-51434366&pix=800&Submit=submit,p18,p18-INK4C","cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)","","NM_001262","INK4C",""
"14119","21199","chrX","113813674",113814319,2.5996,"transcription_start_site","+",113818550,113818550,-4231,-4552,"",3358,"HTR2C","chrX:113818550-113818550","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:113818550-113818550&pix=800&Submit=submit,5-HTR2C,HTR1C","5-hydroxytryptamine (serotonin) receptor 2C","","NM_000868","5-HT2C",""
"14071","7986","chrX","108980728",108980860,2.2604,"transcription_start_site","-",108976481,108976481,-4247,-4320,"",2182,"ACSL4","chrX:108976481-108976481","009900","MRX63,MRX68,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:108976481-108976481&pix=800&Submit=submit,LACS4,FACL4","acyl-CoA synthetase long-chain family member 4","","BC034959","ACS4",""
"14172","21227","chrX","118597562",118598108,2.7034,"transcription_start_site","+",118602362,118602362,-4254,-4520,"",292,"SLC25A5","chrX:118602362-118602362","009900"," adenine nucleotide translocator), member 5,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:118602362-118602362&pix=800&Submit=submit,AAC2,T3,ANT2,T2","solute carrier family 25 (mitochondrial carrier","","NM_001152","2F1",""
"13286","20883","chrX","30889583",30890421,2.6007,"transcription_start_site","-",30885319,30885319,-4264,-4682,"",257397,"MAP3K7IP3","chrX:30885319-30885319","009900","NAP1,TAB3,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:30885319-30885319&pix=800&Submit=submit","mitogen-activated protein kinase kinase kinase 7 interacting protein 3","","BC032526","MGC45404",""
"868","11015","chr1","93641044",93641597,2.4815,"transcription_start_site","+",93645919,93645919,-4322,-4600,"",343099,"CCDC18","chr1:93645919-93645919","009900","RP4-717I23.1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:93645919-93645919&pix=800&Submit=submit,dJ717I23.1","coiled-coil domain containing 18","","NM_206886","NY-SAR-41",""
"13063","20801","chrX","13702839",13703015,2.1783,"transcription_start_site","+",13707340,13707340,-4325,-4413,"",9367,"RAB9A","chrX:13707340-13707340","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:13707340-13707340&pix=800&Submit=submit","RAB9A, member RAS oncogene family","","NM_004251","RAB9",""
"13903","21120","chrX","102187649",102187874,2.2953,"transcription_start_site","+",102192199,102192199,-4325,-4440,"",282808,"RAB40AL","chrX:102192199-102192199","009900","RLGP,MGC119959,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:102192199-102192199&pix=800&Submit=submit,RAR2,MGC119960,MGC119961","RAB40A, member RAS oncogene family-like","","NM_001031834","MGC119958",""
"14143","21214","chrX","115297032",115297632,2.4761,"transcription_start_site","+",115301957,115301957,-4325,-4632,"",186,"AGTR2","chrX:115301957-115301957","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:115301957-115301957&pix=800&Submit=submit,ATGR2,MRX88","angiotensin II receptor, type 2","","NM_000686","AT2",""
"1475","11249","chr1","158796380",158796829,2.3063,"transcription_start_site","+",158801156,158801156,-4327,-4544,"",4332,"MNDA","chr1:158801156-158801156","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:158801156-158801156&pix=800&Submit=submit","myeloid cell nuclear differentiation antigen","","BC032319","PYHIN3",""
"13432","20953","chrX","51541370",51541823,2.4045,"transcription_start_site","+",51546154,51546154,-4331,-4556,"",9500,"MAGED1","chrX:51546154-51546154","009900","NRAGE,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:51546154-51546154&pix=800&Submit=submit","melanoma antigen family D, 1","","NM_001005332","DLXIN-1",""
"1050","11082","chr1","104107322",104107674,2.3075,"transcription_start_site","+",104112025,104112025,-4351,-4528,"",648740,"LOC648740","chr1:104112025-104112025","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:104112025-104112025&pix=800&Submit=submit","ACTB pseudogene","","NR_024438","-",""
"101","10701","chr1","24199155",24199585,2.9137,"transcription_start_site","-",24194782,24194782,-4373,-4588,"",2517,"FUCA1","chr1:24194782-24194782","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:24194782-24194782&pix=800&Submit=submit","fucosidase, alpha-L- 1, tissue","","BC017338","FUCA",""
"836","11003","chr1","92678469",92679199,3.1562,"transcription_start_site","+",92683572,92683572,-4373,-4736,"",388649,"C1orf146","chr1:92683572-92683572","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:92683572-92683572&pix=800&Submit=submit","chromosome 1 open reading frame 146","","NM_001012425","RP11-163M2.4",""
"12915","20748","chr22","41262450",41263117,1.9076,"transcription_start_site","-",41258077,41258077,-4373,-4708,"",150353,"DNAJB7","chr22:41258077-41258077","009900","MGC138340,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr22:41258077-41258077&pix=800&Submit=submit,HSC3","DnaJ (Hsp40) homolog, subfamily B, member 7","","BC112135","DJ5",""
"321","10792","chr1","50508625",50509285,2.7871,"transcription_start_site","+",50513685,50513685,-4400,-4732,"",1996,"ELAVL4","chr1:50513685-50513685","009900","PNEM,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:50513685-50513685&pix=800&Submit=submit","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)","","NM_001144777","HUD",""
"1367","11200","chr1","152580906",152581841,3.3644,"transcription_start_site","+",152586286,152586286,-4445,-4912,"",353143,"LCE3B","chr1:152586286-152586286","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:152586286-152586286&pix=800&Submit=submit","late cornified envelope 3B","","NM_178433","LEP14",""
"13345","20914","chrX","37711285",37712318,2.726,"transcription_start_site","-",37706817,37706817,-4468,-4984,"",6990,"DYNLT3","chrX:37706817-37706817","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:37706817-37706817&pix=800&Submit=submit,TCTEX1L,TCTE1L","dynein, light chain, Tctex-type 3","","BC000968","RP3",""
"14668","21401","chrY","24992224",24993257,4.047,"transcription_start_site","+",24997730,24997730,-4473,-4990,"",474151,"TTTY17B","chrY:24997730-24997730","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:24997730-24997730&pix=800&Submit=submit","testis-specific transcript, Y-linked 17B (non-protein coding)","","NR_002180","NCRNA00141",""
"14669","21401","chrY","24992224",24993257,4.047,"transcription_start_site","+",24997730,24997730,-4473,-4990,"",474152,"TTTY17C","chrY:24997730-24997730","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:24997730-24997730&pix=800&Submit=submit","testis-specific transcript, Y-linked 17C (non-protein coding)","","NR_002179","NCRNA00142",""
"14670","21401","chrY","24992224",24993257,4.047,"transcription_start_site","+",24997730,24997730,-4473,-4990,"",252949,"TTTY17A","chrY:24997730-24997730","009900","TTTY17,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:24997730-24997730&pix=800&Submit=submit","testis-specific transcript, Y-linked 17A (non-protein coding)","","NR_001526","NCRNA00140",""
"14231","21248","chrX","128668275",128669755,2.6556,"transcription_start_site","+",128674247,128674247,-4492,-5240,"",4952,"OCRL","chrX:128674247-128674247","009900","OCRL1,LOCR,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:128674247-128674247&pix=800&Submit=submit,NPHL2","oculocerebrorenal syndrome of Lowe","","BC094726","INPP5F",""
"419","10832","chr1","63057633",63058690,2.8075,"transcription_start_site","+",63063186,63063186,-4496,-5024,"",27329,"ANGPTL3","chr1:63063186-63063186","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:63063186-63063186&pix=800&Submit=submit","angiopoietin-like 3","","NM_014495","ANGPT5",""
"14532","21358","chrY","4863292",4863762,2.6683,"transcription_start_site","+",4868266,4868266,-4504,-4739,"",83259,"PCDH11Y","chrY:4868266-4868266","009900","PCDH22,PCDHY,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:4868266-4868266&pix=800&Submit=submit","protocadherin 11 Y-linked","","NM_032971","PCDH-PC",""
"527","10878","chr1","70379601",70380443,3.2294,"transcription_start_site","+",70385004,70385004,-4561,-4992,"",5301,"PIN1L","chr1:70385004-70385004","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:70385004-70385004&pix=800&Submit=submit","peptidylprolyl cis/trans isomerase, NIMA-interacting 1-like (pseudogene)","","NR_023916","-",""
"630","10911","chr1","76257639",76258004,2.1225,"transcription_start_site","+",76262566,76262566,-4562,-4744,"",4438,"MSH4","chr1:76262566-76262566","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:76262566-76262566&pix=800&Submit=submit","mutS homolog 4 (E. coli)","","BC033030","-",""
"13327","7775","chrX","35932507",35933283,3.6389,"transcription_start_site","+",35937857,35937857,-4574,-4960,"",170063,"CXorf22","chrX:35937857-35937857","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:35937857-35937857&pix=800&Submit=submit","chromosome X open reading frame 22","","NM_152632","MGC34831",""
"13150","20827","chrX","17750745",17750995,2.309,"transcription_start_site","+",17755591,17755591,-4596,-4722,"",6322,"SCML1","chrX:17755591-17755591","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:17755591-17755591&pix=800&Submit=submit","sex comb on midleg-like 1 (Drosophila)","","NM_001037535","-",""
"1558","11280","chr1","167900957",167901295,2.4068,"transcription_start_site","+",167905907,167905907,-4612,-4784,"",55827,"DCAF6","chr1:167905907-167905907","009900","MSTP055,PC326,IQWD1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:167905907-167905907&pix=800&Submit=submit,ARCAP,NRIP","DDB1 and CUL4 associated factor 6","","NM_018442","1200006M05Rik",""
"1592","11293","chr1","170899712",170899991,2.5016,"transcription_start_site","+",170904611,170904611,-4620,-4768,"",80133,"C1orf129","chr1:170904611-170904611","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:170904611-170904611&pix=800&Submit=submit","chromosome 1 open reading frame 129","","NM_001163629","FLJ23550",""
"660","10922","chr1","78465035",78466007,2.9203,"transcription_start_site","+",78470635,78470635,-4628,-5112,"",11080,"DNAJB4","chr1:78470635-78470635","009900","HLJ1,DjB4,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:78470635-78470635&pix=800&Submit=submit","DnaJ (Hsp40) homolog, subfamily B, member 4","","NM_007034","DNAJW",""
"13883","21116","chrX","101848764",101849529,2.7836,"transcription_start_site","+",101854157,101854157,-4628,-5008,"",64860,"ARMCX5","chrX:101854157-101854157","009900","FLJ13382,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:101854157-101854157&pix=800&Submit=submit,FLJ12969","armadillo repeat containing, X-linked 5","","NM_022838","DKFZp686A22185",""
